Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2016","2016","7006","June","LCU","2072","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2016","2016","7007","July","LCU","1698","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2016","2016","7008","August","LCU","1532","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2016","2016","7009","September","LCU","1565","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2016","2016","7010","October","LCU","1609","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2016","2016","7011","November","LCU","1742","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","560","Grapes","2016","2016","7012","December","LCU","2612","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7001","January","LCU","425","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7002","February","LCU","437","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7003","March","LCU","430","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7004","April","LCU","437","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7005","May","LCU","432","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7006","June","LCU","430","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7007","July","LCU","419","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7008","August","LCU","419","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7009","September","LCU","421","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7010","October","LCU","421","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7011","November","LCU","410","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","2016","2016","7012","December","LCU","408","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7001","January","LCU","923","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7002","February","LCU","927","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7003","March","LCU","893","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7004","April","LCU","893","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7005","May","LCU","1028","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7006","June","LCU","1102","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7007","July","LCU","1044","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7008","August","LCU","1019","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7009","September","LCU","1000","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7010","October","LCU","991","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7011","November","LCU","935","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","497","Lemons and limes","2016","2016","7012","December","LCU","871","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7001","January","LCU","697","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7002","February","LCU","794","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7003","March","LCU","855","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7004","April","LCU","798","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7005","May","LCU","941","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7006","June","LCU","891","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7007","July","LCU","805","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7008","August","LCU","600","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7009","September","LCU","586","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7010","October","LCU","597","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7011","November","LCU","608","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","201","Lentils","2016","2016","7012","December","LCU","694","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7001","January","LCU","926","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7002","February","LCU","461","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7003","March","LCU","340","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7004","April","LCU","459","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7005","May","LCU","717","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7006","June","LCU","571","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7007","July","LCU","573","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7008","August","LCU","456","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7009","September","LCU","459","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7010","October","LCU","454","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7011","November","LCU","586","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","372","Lettuce and chicory","2016","2016","7012","December","LCU","666","","Official data"
